x_1,x_2,z
0.3166907803039695,0.6381278300954197,-1
-1.5121686676747983,0.3625576473486327,-1
-0.03886823375491236,0.015345056608163985,-1
-0.8160264031252522,2.500407335293666,-1
-0.15584823836190984,-0.039758753198732046,-1
-0.8583392007591406,0.710907775603324,-1
0.05317451902874152,-0.2621583956186504,-1
0.48291629815438947,0.8856181427954857,-1
0.02712445592286101,1.3624844253974797,-1
-2.8031643470113923,2.0659245621389357,-1
-0.32052405431084324,-0.13152064698700858,-1
0.38550879404208743,0.28640006854122246,-1
0.4615139357170664,0.43451526173181604,-1
0.1907546398245318,-0.0979202179935912,-1
0.4562041896169049,0.5342857760753279,-1
-0.0043987244934414246,-0.32763190835922446,-1
-0.09765855361712572,1.2637995985831287,-1
-3.7834396384914446,1.7834152333757316,-1
0.6680596766130176,0.7193006677032958,-1
-1.3358740586482205,2.180950928321096,-1
0.20480101250384336,0.6810220506329713,-1
-0.22390833746793196,-0.018817672369818857,-1
0.11444365232207075,1.6087608999275076,-1
-2.332606691137174,1.9785597028473725,-1
-0.12979841405154394,1.0032649644703484,-1
0.03539325610719974,-0.049033948895963256,-1
-1.047675610681028,0.6233004565809042,-1
0.14898546128345408,-0.11863111295039507,-1
0.16020642976906102,1.6677171592816777,-1
0.43314031548414333,1.0687244216842366,-1
-0.03405143138241552,0.16839411538638788,-1
0.15475844129292674,1.2010120692988604,-1
-1.7100003451444445,0.7618131432076373,-1
0.09091871992474455,1.2774759565170315,-1
-0.07810016709803316,1.4709490627231774,-1
0.6033481550519869,0.4534523732860845,-1
-2.1008637654912423,0.919508976980747,-1
0.0368795996383631,-0.06229766380851019,0
0.5524076772639565,0.49740556325848817,-1
0.38701058722156545,0.14352356993143817,-1
-2.3384922501312175,-0.23369929479826723,-1
-0.3149463408937093,0.01764986799751586,-1
-0.09358256785972299,1.2486583307087542,-1
0.12955660829173046,0.40774898252947256,-1
0.47867258810854935,0.5509019481932637,-1
-0.2904988677780289,0.9741064371811388,-1
-0.028564396373087386,0.4978265327725052,-1
-0.17647652938774444,1.393447756055137,-1
-0.2706558146701785,1.35550901597931,-1
0.12124290112910559,1.333117225410214,-1
-0.9863904207929045,1.505927276180499,-1
-0.3350086950429686,0.21867672175566466,-1
0.04654740718635457,0.9556257577655938,-1
-0.14509589485902627,-0.18242221622328553,-1
0.3455213773478452,0.692943288008878,-1
0.42461854028079493,0.819304457093222,-1
0.21095962082629616,0.5638788784914187,-1
0.20978254460265877,1.1336373837874012,-1
0.007288105421916345,-0.11217620701516781,-1
-0.7561432558726029,2.1088763053384505,-1
-0.33330965820857017,1.0703930725561848,-1
0.38930272549452327,0.2830158919382291,-1
-0.34264824236425906,0.8060633226191712,-1
-1.3777046664369468,2.4940565983123566,-1
0.3835182628453695,0.5310985823853203,-1
0.17878965811295838,1.1585527107309466,-1
-0.6098168256047463,-0.0022318077248228985,-1
0.05661123568757523,-0.01298507798338447,-1
0.08762965275205724,1.3332752979685556,-1
0.10137880776766295,0.07126441429561915,-1
0.2663615627430281,1.3923618276245542,-1
0.7163166799316849,0.32308725048218,-1
0.1716020740855726,1.6878288993815787,-1
-1.756495849927091,0.23203012000392365,-1
0.20821710254750006,-0.007998673178651348,-1
0.5172807430853367,0.6591441542191374,-1
-0.6774549004132122,1.7740031115841528,-1
-0.3344801820676808,1.6228699292400006,-1
0.2503078091498331,0.38305531137255866,-1
0.42365868280792973,0.23475185385676373,-1
0.03306367750105266,2.2432752782246608,-1
-1.383622404109858,3.117079824812151,-1
-0.269753702937538,1.5992263068454078,-1
-0.9537733737749897,2.030015375073791,-1
0.2305588935161045,0.058959542206890946,-1
0.19614685924389533,0.5375658439545711,-1
0.13816596530054426,1.0051786055238934,-1
0.32433985267483056,0.61582658183375,-1
-1.3578657680849566,1.4219742738964527,-1
0.2099563841779239,0.0677017376318152,-1
-0.9803223120290806,1.6564915906696394,-1
0.23099971869099756,0.8101755449663031,-1
-2.2245930464108064,1.0705008028749594,-1
0.22741990526009226,0.9912883228102556,-1
-1.438016553782851,1.2254408085368445,-1
-1.914589567035485,0.377994092984101,-1
0.13272917331223577,0.8532353855238035,-1
-0.481237772330267,-0.04417128504467982,-1
0.08638210504960021,1.1936429251374585,-1
-0.5000561935332399,2.4690387704035732,-1
0.28179381383645785,0.7137785207426691,-1
-1.4028136258884054,2.0279474652421947,-1
-0.7601529052147724,4.701657552552458,-1
0.6388854223767158,0.6192306207906095,-1
-0.18660735779475826,1.1691625400664332,-1
-0.1844896986872901,0.693286200367003,-1
0.5181026807132819,0.439486743706417,-1
0.23305933102002319,-0.1401969822414097,-1
-0.9084170532370037,0.7918447523987716,-1
-0.06974657652914162,-0.11113261509056103,-1
-0.6646845681131596,1.517043768097655,-1
0.0880873075542786,1.4313365119848003,-1
-0.18819610222325797,1.38442434019594,-1
-0.8046764701999777,1.5815964484655365,-1
-0.1164470755286735,1.9246308836836765,-1
0.2791437478829764,1.3137824438631454,-1
-1.9123501056149461,1.3022059471277347,-1
-2.649850441041654,0.7727945657620713,-1
-0.18286122188975945,1.2406657117604851,-1
0.23502669477914473,0.6420157241528635,-1
-0.8623298582033618,2.3491863362750838,-1
0.67868168946233,0.6437655537194181,-1
-2.635439990138404,-0.12210445789775881,-1
-0.1557124364225872,1.0646270795434352,-1
0.06514783500821113,1.3807188535440422,-1
-0.06612032770889695,1.1738668985465943,-1
0.1544625908903714,2.377191229813887,-1
-0.04435072025895751,1.0589248272768794,-1
-1.3628836737557783,1.706492569088244,-1
0.03160125373012703,1.5146294572578456,-1
-0.02976976992578701,1.2113936208766547,-1
0.4023098620068586,0.49782817418789893,-1
-0.06616259186197435,0.05272864976950566,-1
0.3272350175254166,0.21487131063679765,-1
0.519628348548848,0.7340609575182921,-1
0.015098247047016409,1.1393789011113193,-1
0.047478706893334104,1.0738614852642483,-1
0.10861914260608044,0.12441548011048992,-1
0.057909286081275095,1.4358281050053472,-1
0.10976501477737571,0.03499497411656276,-1
0.06682474806818156,0.2774541055725885,-1
0.3303344665295528,0.7838637501362795,-1
-0.7574097930894433,-0.8312157585044919,-1
0.3422004545179461,0.5397045983565883,-1
-1.3259659928434355,1.252712101551162,-1
0.25776950762596706,0.6660179801623202,-1
0.06931435654481201,-0.2181985931916009,-1
-0.6016582181750527,2.2454262370473574,-1
-0.45428993247796123,0.9708344582537063,-1
0.30078635536530696,0.44485146934164854,-1
-0.9888725751740226,0.05828228440893124,-1
0.4293381646207285,0.9576979897319811,-1
-1.0813386922716228,1.911214183227052,-1
-0.1193911936705377,1.480077586753005,-1
-0.22180030461007325,-0.14618206844557993,-1
-0.363929880268668,1.5789691892681537,-1
0.20412028308750907,3.0041657662935055,-1
-0.28733113510208397,1.0195763129940958,-1
-0.1719624233340143,1.3342405435274574,-1
0.3759184027444593,0.19478152904012358,-1
-0.65423560420555,1.196579430553078,-1
0.16843399037432114,1.0354552917596358,-1
-0.8645089404885298,2.4539836716711636,-1
-1.2931658444463796,-0.2799989296162815,-1
-1.2161049403790705,1.7317969441561611,-1
-1.51288189427992,2.9142745923439373,-1
0.45801002015455217,0.5134748594675114,-1
-0.14970003025296744,1.1301372688976423,-1
-0.4206665855483685,1.0222800568896895,-1
0.4263764041441239,0.5505963083290042,-1
0.3728547618970394,0.26906696329515484,-1
-0.16907465800312207,1.229688927472846,-1
-0.017114099928143008,0.05745787775794503,-1
0.06921910014740473,0.010062501277283116,-1
-1.41824126682386,1.6688591016696441,-1
-0.29057195154839355,0.025566561692938503,-1
-0.9927775000403619,1.1957390202252594,-1
0.15374698486430347,0.4297502535416635,-1
-0.1683599074212293,-0.6687351283555882,-1
-1.3046087366047852,2.1457696861909827,-1
-1.498497474000344,1.779020870926284,-1
0.17961779981237938,0.8195916584159273,-1
0.3133968809258756,0.3577309600090025,-1
-2.366116273954046,1.669976065247493,-1
-0.013808124873445996,0.034027751654005234,-1
-0.07321059295607024,0.20283895115273368,-1
-2.5888529623764174,-0.016833787228196728,-1
0.41610948864922087,0.6647963410380925,-1
0.35514062992200934,1.2756986899616929,2
0.30473196013820836,0.5910817529208741,-1
0.12828180863315403,0.2534572108309301,-1
-0.09011643173084503,1.2561307590185053,-1
0.22184729729845412,1.0447156490970158,-1
-0.900345700027037,1.5054184221348976,-1
-0.0215068500787419,0.10877148178992517,-1
-0.030185286235971165,1.4501004936027775,-1
-0.8789726983006894,1.5915747466847527,-1
-1.9834526113453421,0.8429313018207938,-1
0.0838189527949762,1.882493337934365,-1
-3.241170339687525,1.3519888869065328,-1
-1.0328003420675151,0.7743301528924915,-1
0.2989211810126614,0.623226444749373,-1
-0.08414916200037875,-0.3788691825059261,-1
-0.12199358530602654,0.698227066849236,-1
0.5453427600041588,0.9099810750245592,-1
-3.4080901314210905,1.5557121028437548,-1
0.4525843570211012,0.8126590474874984,-1
0.0789140727510237,1.0079607821708314,-1
-3.414029602857299,0.45121862407752134,-1
0.2612559151444035,0.5696728664408129,-1
-2.8304004104679823,2.8373566757403728,-1
0.13841396002413248,0.006692182459626638,-1
0.06192858145750632,-0.22639890525326098,-1
0.0024234308452362957,1.4160817344595162,-1
0.2245494155255094,0.10943817981530268,-1
0.10408293077787978,0.15682752081924742,-1
-0.03906579624550642,1.4735138441055364,-1
-0.18907385851571068,0.9851023691292993,-1
0.37459330979102634,0.5153037961943187,-1
-1.3783611202615726,0.2460863540614706,-1
0.20138108677294173,1.141116821059279,-1
-1.4814995240725208,3.1539184921261674,-1
-0.9720418589969421,0.9818777349693335,-1
-0.21368037415716637,-0.10565796243589495,-1
0.22626439496258444,1.8169165530086406,-1
-0.8344834677608161,3.852297377965468,-1
-3.348728693610161,0.23791258006955274,-1
0.2077934039044365,0.5749927595110979,-1
-2.0138401067360556,1.9323622254119976,-1
0.1430867460007841,0.6294872134904265,-1
0.1979835881724657,0.5042229360231621,-1
-1.086956920098357,0.6980250993069846,-1
0.27706228289294643,-0.1814724049822024,-1
-1.4865589649412416,-0.6816410373270387,-1
-0.3497565475000204,1.213638506815456,-1
-0.13056142617613786,0.6895020469742856,-1
0.1141221206504989,0.5464505862266492,-1
-0.08985335956139262,1.304006814036764,-1
0.12037103727339452,-0.10610293894088337,-1
-0.7986626363926149,2.403341318695454,-1
-1.1877529175491246,3.117510407383408,-1
-0.013890157622262866,1.2761608519170835,-1
-0.1153728881129701,-0.004364622174099168,-1
-1.626259234401874,-0.31631204330904006,-1
-2.1017496613366045,1.0977233258046506,-1
-1.8496844547140976,1.753145589698633,-1
0.13453995694494036,1.2661179253286075,-1
-2.4775241508273957,2.2737631714200566,-1
-0.0731605489826799,0.18095833619336965,-1
-0.39836794704516443,2.040160842699413,-1
-1.883018399528438,1.2548197020742222,-1
0.3132087142210429,0.6426377422111336,-1
0.6515190338630192,0.8903416213604889,-1
0.03429736119670202,-0.03883840959955001,-1
-0.22502869444002682,-1.164927065548424,-1
-1.968755865489602,2.180480894160179,-1
-0.16785314187206096,1.1237416557554014,-1
-2.2153076222161974,0.6562960002986109,-1
-1.36907450732817,0.5581944308672775,-1
-0.22027104171631962,2.653580985140771,-1
-0.46779743302664334,2.76585017133858,-1
-0.10024828100991325,0.17626026593404076,-1
0.33681607204808894,0.4190831661967579,-1
-1.4557487318282394,0.5129654548345388,-1
0.09543215559332072,1.2383864625304484,-1
-0.633723086311947,2.377144408071375,-1
0.30427186641221116,0.6603358359214692,-1
-1.0314978531550039,3.2789682789610013,-1
0.2770540726878245,0.2880754645855945,-1
-0.07311060042104382,-0.09004995946833894,-1
0.08954453147656327,0.4811228398191798,-1
0.2876020983119698,0.6734745746865235,-1
-0.9704870345851655,1.4433843627264054,-1
0.14932415219001738,0.15139747792922992,-1
-0.7978465929709994,1.1759595280611708,-1
-0.6698164571258577,0.9256111945955914,-1
0.4690874757039094,0.8404062440184481,-1
-2.367394280403073,2.17810606064255,3
0.017518347768681213,1.2177230662459324,-1
-0.007039342371221121,-0.17310866109122225,-1
0.7745930794595515,2.3338815749287223,-1
0.052001850776660336,1.193650622913992,-1
-0.02256589526584375,0.21350843352223084,0
0.44170265891007776,0.5967578797738684,-1
-0.03644036471796464,1.0490576520031503,-1
-0.06261488740769072,0.007814728188010767,-1
-1.0010086436598244,0.14876217850412687,-1
0.7707168966352642,0.23542287011295104,-1
0.07197868854509158,0.15427307864563022,-1
0.09132670765190316,1.5139353439636882,-1
-2.884299715894837,0.2266728710046957,-1
0.06784445651361352,0.2607694800606767,-1
0.36771230982226627,0.4526979493355435,-1
0.34389301073212675,1.5786167245252116,-1
-0.0665766678502835,-0.0806561831853558,-1
-1.6581716495785477,4.54869632731674,-1
-0.013243094001488246,1.1966014702862868,-1
-0.1945394225871535,1.3327133992819824,-1
0.05874474500057504,-0.036259617188858485,-1
0.13820801083731146,-0.10570957241390279,-1
-1.171802568503179,-0.4465577786049828,-1
0.20871998338624864,-0.15769867211087923,0
-0.10276762619091194,0.27592139593341497,-1
0.08245546381275438,-0.026717557579405478,-1
-0.26709188793100785,1.0070557213777562,-1
0.019257810363445316,0.5370708051093888,-1
0.03272113965716296,0.0716653091665568,-1
-1.4052226732366222,1.824101695684579,-1
-1.3766424992667698,1.9366705733586214,-1
0.4374534028445768,0.5231897028578748,-1
0.018568115350346907,-0.3910945778397931,-1
0.16181932816770978,0.4065742051368859,-1
0.030034888523841508,-0.3410586213957507,-1
-1.18494032974155,2.3431136554221252,-1
0.10963973844016187,1.192855585571164,-1
0.1895675177324018,0.889082787993567,-1
-1.5126067100006302,0.6464850612365405,-1
-0.06197374163550304,1.577902296467789,-1
-0.15994103903881648,0.11326599795617756,0
0.06146433276830306,0.11164678509831641,-1
0.23390878054806774,1.8106984090624338,-1
0.14042285732158133,1.1027203525266887,-1
-0.7301057135938545,2.0056866668218114,-1
-0.04243531947494253,1.094007010080594,-1
1.2699384822923894,1.694461717657633,-1
-1.6449248911722272,1.5360618023917683,-1
0.34839803087277393,0.42986273888023463,-1
-0.060881716570055644,-0.18519570520026357,-1
0.18063683223339252,1.3489898830790314,-1
-2.048378398308718,0.7044987922007955,-1
0.19418272878333354,0.6649803284078425,-1
-1.2873849962497044,0.17346402294557595,-1
0.2222014971618801,0.5672925328919418,-1
-1.5281563392160198,1.0349808112235728,-1
-0.0953308459003008,0.09294552240030993,-1
-1.776913317215364,0.7516343649964019,-1
-1.8577226603012722,1.6286240544201922,-1
-0.17173043699740626,0.06716874848911218,-1
0.15146035185383924,0.9556723300254628,2
0.6610292390467414,-0.25998902905638244,-1
-0.04756992236839066,-0.08573957974566963,-1
-1.7050186122571631,1.71398343153452,-1
0.2728231281123146,-0.16824900118951036,-1
0.3115019036114326,0.6692217094457784,-1
-0.6477846788631725,1.4172277973197245,-1
-0.14561403324682454,1.2182275359899715,-1
-0.12668214742967532,1.0135163178314097,-1
0.04272155837719425,0.23183423768003478,-1
-2.2035355050351404,1.0468718688060217,-1
0.12759975050748293,1.1565905503887786,-1
-1.4435740989494805,3.3746124426792012,-1
-0.1562040897458117,-0.2928248229292952,-1
-0.663081311476682,1.9251037841307714,-1
0.0468857583930836,-0.08643690463814219,-1
0.07717892414718397,0.7184509197511091,-1
0.28635577173739707,1.4067311160436236,-1
-0.15193425122765927,-0.05229322148973536,-1
-0.034053608568256205,0.1379941709705526,-1
-0.0012844307244701371,1.2235247272014345,-1
0.14033748378122501,1.0514290544072469,-1
0.3536958018633114,0.622929269437348,-1
0.3592727712880663,0.6336696521203791,-1
0.4391980516641536,0.49830039270838933,-1
0.04080098513952926,1.2270986369339432,-1
0.5716329368355249,0.795502464322994,-1
-0.6876421915903714,1.5918818670932189,-1
0.3581995568910254,0.7105849706626982,-1
-1.9888037984716322,1.2010993584022764,-1
-1.5929071077351142,-0.3341427639978949,-1
0.03172800230991732,1.0690836818990794,-1
0.29989683729732763,0.5620394360252011,-1
-0.13479460210484162,0.7832769287113068,-1
0.19910691424222743,1.1304784202128748,-1
0.09393810200710562,1.2230001046019647,-1
0.5651387977547404,0.33129112808438343,-1
-0.2727607886986447,1.1529548704339079,-1
-2.117014579566419,2.039065681480293,-1
0.33088902892513733,0.4545196556994944,-1
-1.8022465980569082,0.09325333197433339,-1
