x_1,x_2,x_3,x_4,y
0.0,1.0,0.3664800822734833,0.16336998343467712,209454
1.0,0.0,0.6121572852134705,0.9580780267715454,18624306
0.0,1.0,0.8775627017021179,0.7788857817649841,8733184
1.0,0.0,0.08618085831403732,0.866318941116333,4339141
0.0,1.0,0.1374172568321228,0.602563202381134,913605
0.0,1.0,0.20720432698726654,0.9434977769851685,4711348
0.0,1.0,0.4197198450565338,0.43084201216697693,756359
0.0,1.0,0.6598553657531738,0.9664885401725769,12891120
1.0,0.0,0.7412927150726318,0.8237925171852112,13351974
0.0,1.0,0.07706576585769653,0.08653117716312408,83152
1.0,0.0,0.41700881719589233,0.0946018248796463,282126
0.0,1.0,0.639775812625885,0.9482653737068176,11428808
1.0,0.0,0.08395164459943771,0.36920416355133057,485646
1.0,0.0,0.7636508941650391,0.7979468703269958,12464890
1.0,0.0,0.987873375415802,0.21612264215946198,1509531
0.0,1.0,0.8912644982337952,0.2840110957622528,1016760
0.0,1.0,0.5697159171104431,0.254090279340744,468517
0.0,1.0,0.6909698247909546,0.7457143664360046,5197604
0.0,1.0,0.7117781043052673,0.4629696309566498,1561779
1.0,0.0,0.9837883710861206,0.8780491948127747,27537997
1.0,0.0,0.3330887258052826,0.9993779063224792,12777283
1.0,0.0,0.7993566393852234,0.7245090007781982,9689029
0.0,1.0,0.5340098142623901,0.13679946959018707,260050
0.0,1.0,0.40313994884490967,0.12599335610866547,191275
0.0,1.0,0.47064998745918274,0.43476709723472595,851008
1.0,0.0,0.8368760943412781,0.9501354098320007,28188953
0.0,1.0,0.49456924200057983,0.7793533205986023,4066551
0.0,1.0,0.43208014965057373,0.3273420035839081,492005
0.0,1.0,0.4193442463874817,0.4734518229961395,911053
0.0,1.0,0.5091572403907776,0.380941241979599,723931
0.0,1.0,0.6446885466575623,0.8130868673324585,6367598
1.0,0.0,0.09592731297016144,0.5317043662071228,1015859
0.0,1.0,0.8965222239494324,0.7871795296669006,9407950
0.0,1.0,0.9440504908561707,0.42894232273101807,2138274
1.0,0.0,0.9743883609771729,0.7510083913803101,15453143
0.0,1.0,0.8018550872802734,0.7749289870262146,7368859
0.0,1.0,0.2533855438232422,0.25441107153892517,249310
0.0,1.0,0.6613972783088684,0.29397180676460266,670767
0.0,1.0,0.4265846014022827,0.8350204229354858,4533271
1.0,0.0,0.31869181990623474,0.759026288986206,4310881
0.0,1.0,0.4384133517742157,0.6515185832977295,2072447
0.0,1.0,0.8145972490310669,0.9002373218536377,13125780
0.0,1.0,0.8563642501831055,0.7343125343322754,6876336
1.0,0.0,0.3401219844818115,0.32995039224624634,681670
0.0,1.0,0.057807259261608124,0.7963255047798157,1827635
0.0,1.0,0.16793572902679443,0.22929547727108002,187905
0.0,1.0,0.43481186032295227,0.1055256724357605,186887
0.0,1.0,0.28235524892807007,0.2596454620361328,271384
0.0,1.0,0.19622136652469635,0.6678844094276428,1369044
0.0,1.0,0.7267552614212036,0.2686072587966919,682262
0.0,1.0,0.9306066632270813,0.26408007740974426,1006612
0.0,1.0,0.31151413917541504,0.6589423418045044,1660659
0.0,1.0,0.7139378190040588,0.9712928533554077,14671351
1.0,0.0,0.553808867931366,0.7106942534446716,5579774
1.0,0.0,0.8772816061973572,0.8860052227973938,23035958
0.0,1.0,0.9305758476257324,0.8646390438079834,14152397
0.0,1.0,0.41852423548698425,0.29046908020973206,406495
0.0,1.0,0.9471278190612793,0.5290989875793457,3344204
0.0,1.0,0.9242690205574036,0.8358889222145081,12317306
0.0,1.0,0.8734400868415833,0.6219437718391418,4337148
0.0,1.0,0.7443618774414062,0.3984625041484833,1254904
1.0,0.0,0.8353173732757568,0.19024907052516937,992322
0.0,1.0,0.8685485124588013,0.031652241945266724,319769
1.0,0.0,0.8975455164909363,0.5773603320121765,6170839
0.0,1.0,0.37637898325920105,0.24315758049488068,302196
1.0,0.0,0.804078221321106,0.6816508769989014,8102349
1.0,0.0,0.7884241938591003,0.4173761308193207,2454563
0.0,1.0,0.6996267437934875,0.8799375891685486,9540662
0.0,1.0,0.45413681864738464,0.13069403171539307,215382
0.0,1.0,0.27537330985069275,0.6449140906333923,1450576
0.0,1.0,0.8728282451629639,0.17538253962993622,607885
1.0,0.0,0.3562476933002472,0.9225521683692932,9544522
0.0,1.0,0.293775737285614,0.33988189697265625,393211
0.0,1.0,0.7990708351135254,0.9522384405136108,16003476
1.0,0.0,0.5033112168312073,0.9131101965904236,12289547
0.0,1.0,0.19475103914737701,0.0654611736536026,96840
1.0,0.0,0.083858922123909,0.09048300236463547,142408
0.0,1.0,0.807172954082489,0.45612668991088867,1832715
1.0,0.0,0.6469280123710632,0.8938208222389221,15050539
1.0,0.0,0.7709091305732727,0.5823017358779907,4894450
1.0,0.0,0.5634008646011353,0.3777780830860138,1314721
0.0,1.0,0.34390583634376526,0.9494389295578003,6360696
0.0,1.0,0.14219436049461365,0.47461381554603577,525840
0.0,1.0,0.9160918593406677,0.22974607348442078,841806
0.0,1.0,0.03763318061828613,0.04782002791762352,65114
0.0,1.0,0.7853639125823975,0.1819574385881424,526025
0.0,1.0,0.41260573267936707,0.12094060331583023,190250
1.0,0.0,0.032640375196933746,0.3227052390575409,357559
0.0,1.0,0.20794761180877686,0.8967839479446411,3841380
0.0,1.0,0.6759386658668518,0.9647246599197388,13205743
0.0,1.0,0.4223143458366394,0.761923611164093,3260230
0.0,1.0,0.8836658000946045,0.02651331201195717,322734
0.0,1.0,0.6134677529335022,0.1779162883758545,366942
1.0,0.0,0.8004520535469055,0.9722423553466797,28882679
0.0,1.0,0.909546434879303,0.039963360875844955,360834
1.0,0.0,0.08809065073728561,0.48208948969841003,804106
0.0,1.0,0.03226834535598755,0.5573873519897461,607228
1.0,0.0,0.9118179082870483,0.7304936647415161,12458539
0.0,1.0,0.1088847815990448,0.18199379742145538,136731
1.0,0.0,0.12455952912569046,0.13713455200195312,190034
0.0,1.0,0.4570541977882385,0.9755911231040955,8943144
0.0,1.0,0.3781490921974182,0.020786797627806664,114256
0.0,1.0,0.5912753343582153,0.6831033229827881,3230633
0.0,1.0,0.3162786364555359,0.05757823586463928,119207
1.0,0.0,0.3039723038673401,0.7448559999465942,3933677
1.0,0.0,0.3071746826171875,0.06786661595106125,200942
0.0,1.0,0.27149513363838196,0.1657504290342331,175031
0.0,1.0,0.06382142007350922,0.8581311106681824,2430054
0.0,1.0,0.0316927395761013,0.13144345581531525,93512
0.0,1.0,0.370693564414978,0.5377968549728394,1099885
0.0,1.0,0.4457595646381378,0.5423188805580139,1301485
0.0,1.0,0.10861367732286453,0.033640261739492416,70426
0.0,1.0,0.6062153577804565,0.14243534207344055,308234
0.0,1.0,0.1810092329978943,0.7684794068336487,2069410
0.0,1.0,0.9419955015182495,0.46170803904533386,2461634
0.0,1.0,0.12249942868947983,0.7627475261688232,1795865
0.0,1.0,0.08143553137779236,0.776252031326294,1756021
0.0,1.0,0.46545636653900146,0.6034605503082275,1770700
0.0,1.0,0.4436506927013397,0.5382248759269714,1268902
0.0,1.0,0.46016600728034973,0.41949033737182617,779029
0.0,1.0,0.9592850208282471,0.3201106786727905,1365309
0.0,1.0,0.7934966087341309,0.5322126746177673,2492341
1.0,0.0,0.014633569866418839,0.5886533260345459,1109041
0.0,1.0,0.3317389190196991,0.023777000606060028,106191
1.0,0.0,0.8212882280349731,0.6214210391044617,6436989
1.0,0.0,0.5237948298454285,0.37600311636924744,1205118
0.0,1.0,0.5448343753814697,0.1987389475107193,348563
0.0,1.0,0.7481539845466614,0.6399105787277222,3657286
0.0,1.0,0.6867191791534424,0.15424011647701263,382545
0.0,1.0,0.41731002926826477,0.5766569375991821,1427292
0.0,1.0,0.6003222465515137,0.9223809838294983,9426326
0.0,1.0,0.5948348045349121,0.5856053829193115,2118156
1.0,0.0,0.5475006103515625,0.397228479385376,1387011
1.0,0.0,0.6063324809074402,0.3949354887008667,1544718
1.0,0.0,0.2318817526102066,0.2033521682024002,314177
0.0,1.0,0.39011743664741516,0.2999541759490967,399319
0.0,1.0,0.11869746446609497,0.800415575504303,2105005
0.0,1.0,0.30504366755485535,0.03890349715948105,107162
0.0,1.0,0.8612746596336365,0.5604003667831421,3229352
1.0,0.0,0.03911053389310837,0.2532551884651184,266615
1.0,0.0,0.2954785227775574,0.10028063505887985,226765
1.0,0.0,0.697409451007843,0.28513723611831665,1142940
1.0,0.0,0.4666752815246582,0.4358755648136139,1397613
0.0,1.0,0.23178531229496002,0.9911348223686218,6104430
1.0,0.0,0.5064466595649719,0.8296428322792053,8568162
0.0,1.0,0.6135423183441162,0.06718134135007858,224761
1.0,0.0,0.27555906772613525,0.21833376586437225,366834
1.0,0.0,0.5311675667762756,0.15449932217597961,460568
1.0,0.0,0.10890619456768036,0.5094805955886841,945366
0.0,1.0,0.013374194502830505,0.7578649520874023,1414455
0.0,1.0,0.6552882790565491,0.12636929750442505,317519
0.0,1.0,0.17623521387577057,0.25935396552085876,217852
0.0,1.0,0.6566287279129028,0.4790840446949005,1500438
0.0,1.0,0.11531172692775726,0.8771079778671265,2924790
0.0,1.0,0.15676645934581757,0.06017095595598221,87016
0.0,1.0,0.16357314586639404,0.6488170027732849,1181925
1.0,0.0,0.30462926626205444,0.9948466420173645,11833213
0.0,1.0,0.8555617928504944,0.03860240802168846,321541
0.0,1.0,0.533114492893219,0.18122321367263794,316040
0.0,1.0,0.6722046732902527,0.5949323177337646,2575146
1.0,0.0,0.4659788906574249,0.41343843936920166,1264759
0.0,1.0,0.5850143432617188,0.1172235757112503,263943
0.0,1.0,0.40660423040390015,0.19356714189052582,260542
0.0,1.0,0.711482048034668,0.0976555272936821,311754
1.0,0.0,0.29985013604164124,0.2599370777606964,462603
0.0,1.0,0.869510293006897,0.7862736582756042,8879094
0.0,1.0,0.6215347051620483,0.609259843826294,2476094
1.0,0.0,0.6136735081672668,0.1571916788816452,550974
0.0,1.0,0.8679687976837158,0.9072828888893127,15066585
0.0,1.0,0.08803781121969223,0.21812090277671814,152638
1.0,0.0,0.37319037318229675,0.39610469341278076,975511
0.0,1.0,0.7471485733985901,0.933769702911377,13291505
0.0,1.0,0.257100373506546,0.13559745252132416,148211
0.0,1.0,0.28929150104522705,0.4803958237171173,723591
1.0,0.0,0.021096548065543175,0.35100555419921875,394950
1.0,0.0,0.18105119466781616,0.8833984136581421,5659545
0.0,1.0,0.39246249198913574,0.08911082148551941,158416
0.0,1.0,0.7499380111694336,0.3617202937602997,1080635
0.0,1.0,0.593206524848938,0.4935759902000427,1409274
0.0,1.0,0.589042067527771,0.8382797241210938,6365048
0.0,1.0,0.674298882484436,0.009605808183550835,197299
0.0,1.0,0.6567939519882202,0.3343745470046997,794236
0.0,1.0,0.7672655582427979,0.5503050088882446,2563167
0.0,1.0,0.8969430923461914,0.44110721349716187,2051173
1.0,0.0,0.5931857824325562,0.09611622989177704,404045
1.0,0.0,0.8151087164878845,0.07069485634565353,564125
0.0,1.0,0.9375161528587341,0.14414094388484955,603306
0.0,1.0,0.5889649987220764,0.3859651982784271,871169
0.0,1.0,0.4954799711704254,0.23719745874404907,375600
0.0,1.0,0.23385687172412872,0.20390848815441132,192072
0.0,1.0,0.4819849133491516,0.6516126394271851,2260161
1.0,0.0,0.6136347651481628,0.2642187476158142,882617
1.0,0.0,0.8045567274093628,0.3136005401611328,1604533
0.0,1.0,0.8110297918319702,0.6041358113288879,3544107
1.0,0.0,0.20932334661483765,0.12765514850616455,216374
1.0,0.0,0.10776063799858093,0.9032578468322754,5335707
1.0,0.0,0.7201024293899536,0.9414398670196533,21483719
0.0,1.0,0.7498720288276672,0.23881177604198456,628350
0.0,1.0,0.7385598421096802,0.1031254455447197,337732
0.0,1.0,0.707625687122345,0.15690092742443085,403016
0.0,1.0,0.03439108654856682,0.7523960471153259,1441009
1.0,0.0,0.5151757597923279,0.04025682434439659,269400
0.0,1.0,0.6163990497589111,0.1919405162334442,391654
0.0,1.0,0.3476560711860657,0.7716929316520691,2931602
0.0,1.0,0.7488425970077515,0.5039958357810974,2012905
0.0,1.0,0.3200461268424988,0.2251889556646347,250968
1.0,0.0,0.4457724094390869,0.300060510635376,737300
1.0,0.0,0.9041672945022583,0.4561927914619446,3671704
0.0,1.0,0.7759726643562317,0.29250168800354004,837860
0.0,1.0,0.3416128158569336,0.8534521460533142,4151124
0.0,1.0,0.3527342677116394,0.5228706002235413,990050
1.0,0.0,0.63092440366745,0.7548280954360962,7906481
0.0,1.0,0.9841163158416748,0.7227019667625427,8438365
0.0,1.0,0.5416074991226196,0.8130505084991455,5182524
0.0,1.0,0.44273293018341064,0.7881994247436523,3812414
1.0,0.0,0.7512472867965698,0.09000272303819656,539537
0.0,1.0,0.11443337053060532,0.8971160650253296,3192398
1.0,0.0,0.26374924182891846,0.9449182748794556,8759753
0.0,1.0,0.9595679044723511,0.7142022252082825,7740037
1.0,0.0,0.9206902980804443,0.06673319637775421,683066
1.0,0.0,0.9627993106842041,0.5395482182502747,5952715
0.0,1.0,0.5956916213035583,0.7741612792015076,4864811
0.0,1.0,0.49427807331085205,0.6568803191184998,2369940
1.0,0.0,0.04294878616929054,0.2403625100851059,254340
0.0,1.0,0.02099662646651268,0.8610156178474426,2259881
1.0,0.0,0.41629758477211,0.783180296421051,5827610
0.0,1.0,0.980426549911499,0.878883421421051,16650505
0.0,1.0,0.12198091298341751,0.8437413573265076,2561561
0.0,1.0,0.6060837507247925,0.5516662001609802,1865282
0.0,1.0,0.10485218465328217,0.6070961356163025,873994
0.0,1.0,0.17899911105632782,0.41698724031448364,439775
0.0,1.0,0.5620086193084717,0.15502019226551056,298393
0.0,1.0,0.8576728105545044,0.7541676759719849,7520517
1.0,0.0,0.8129289746284485,0.04644415155053139,503472
0.0,1.0,0.8583166599273682,0.2758108675479889,919885
0.0,1.0,0.4973285496234894,0.6846435070037842,2695677
0.0,1.0,0.35890424251556396,0.5153406858444214,969512
1.0,0.0,0.308936208486557,0.647884726524353,2595293
0.0,1.0,0.7317101955413818,0.8582375645637512,9244589
0.0,1.0,0.5075270533561707,0.9727417826652527,9773074
1.0,0.0,0.10597730427980423,0.22168119251728058,263757
0.0,1.0,0.5989395380020142,0.008992091752588749,168887
1.0,0.0,0.24786806106567383,0.9939998388290405,10528730
0.0,1.0,0.2899455428123474,0.769509494304657,2586299
0.0,1.0,0.9256225824356079,0.5612092614173889,3686260
1.0,0.0,0.5478948354721069,0.5284351110458374,2474144
0.0,1.0,0.9121590256690979,0.5946354866027832,4156295
0.0,1.0,0.09627414494752884,0.8928183317184448,3021064
1.0,0.0,0.36892789602279663,0.49753516912460327,1509023
0.0,1.0,0.12329833954572678,0.06199936196208,82133
0.0,1.0,0.794610857963562,0.5529890656471252,2737040
1.0,0.0,0.09337880462408066,0.9949349761009216,7756688
0.0,1.0,0.010853763669729233,0.24629028141498566,148080
0.0,1.0,0.5808013677597046,0.6988993287086487,3391266
1.0,0.0,0.43014633655548096,0.6403775811195374,3200799
0.0,1.0,0.10957494378089905,0.7062883973121643,1365357
