x_1,x_2,y
3.072772308035693,4.233384752093711,0.0
2.8468808870461246,4.338106018562028,0.0
3.1509127717830983,4.700209914555414,0.0
3.316746919951762,5.20748723584014,0.0
2.437690215671801,3.770688229099145,0.0
2.774470958144613,4.071390578947159,0.0
2.5414423159263655,3.772464939488203,0.0
4.137794524670613,5.585213566084509,0.0
3.3131897005571616,5.378514346318787,0.0
2.3982666270036086,4.086257296382382,0.0
3.3154581785839436,5.401397094827972,0.0
4.807216172316398,4.512556774773868,0.0
3.341900074653957,3.4856417251602076,0.0
2.491025806655547,3.9210129392631052,0.0
3.9061264310005215,4.374867839389067,0.0
5.156401336824684,4.832806051303139,0.0
3.8142133808453935,6.201912656414387,0.0
2.7619918914187567,3.7756541495969915,0.0
4.043272894914244,5.8100680385453725,0.0
2.6208605941593945,4.144252388615276,0.0
4.160381459573364,5.645441101352581,0.0
3.613181371478743,4.693449221966146,0.0
3.5212447315538156,4.9600277326193405,0.0
3.753036240876374,4.47389679423279,0.0
0.31058632621988913,3.9963234275881456,0.0
3.7129732691944612,4.689370070047828,0.0
4.4182563065375655,6.428237126041178,0.0
1.6998285736254166,4.012291342938275,0.0
3.5528630753897907,5.624544733216958,0.0
2.7600947072114677,5.240983578508281,0.0
2.430655108399667,3.642153522468919,0.0
2.3706745691065993,3.819455000310407,0.0
3.690443196143229,4.578312147598731,0.0
3.814500468109065,5.591217248288545,0.0
2.9295112999486594,5.208939370443328,0.0
1.9309013935038337,3.273021566085032,0.0
3.570032189817469,5.382090557054065,0.0
1.2935314227133026,3.0339482218654252,0.0
2.672433751186256,3.4283669633315124,0.0
3.5968403265423228,5.821195073962014,0.0
2.571526113130095,3.6326262914656557,0.0
3.2229918573060843,4.272564580793332,0.0
2.720270298757426,4.2974178483231436,0.0
2.5959233226891776,4.143549168690977,0.0
2.683525663243115,3.8552139797237723,0.0
2.757409644839942,5.310548083057132,0.0
2.181540541647311,3.022549003482373,0.0
4.081328025814853,6.5340821910961555,0.0
4.249631602464498,6.639171565018923,0.0
3.1913939001720744,5.342981169162165,0.0
3.0810852031904905,5.821028105699166,0.0
0.8977524590182755,2.0876093413600385,0.0
0.9822384871905108,3.2607848307482543,0.0
2.0772339908733928,3.3228720114675196,0.0
4.114575516965391,5.084959737064228,0.0
1.636015597379676,3.6689066877516527,0.0
3.228274872172788,4.1435211816234085,0.0
4.4109534637464165,6.041076529319887,0.0
2.9230908512222133,4.717679783565517,0.0
2.1003925219939648,3.093348452556641,0.0
2.702847976401787,4.329971598389511,0.0
1.8906858806517626,3.581692272819199,0.0
2.1255970107800723,3.213203262257316,0.0
3.6281715138629766,4.929639065420625,0.0
3.1388107985043185,5.348572674616259,0.0
1.689503156947177,3.660634309119419,0.0
3.604465621565712,4.4845013921999834,0.0
2.419489728712085,3.927497755173615,0.0
2.1654808698036594,3.9409515247762608,0.0
5.5663992042612325,7.333033619770713,0.0
2.689256367140521,4.329175353682081,0.0
0.6693145636435021,2.810202426985424,0.0
4.240908158731412,4.5783304800039275,0.0
4.334912014800306,3.6831482076250697,0.0
4.620683200147014,5.832187269623843,0.0
3.2275750620086954,4.288998890646187,0.0
2.3326752944399596,3.5391722506122356,0.0
4.753151838473233,5.788976894046861,0.0
2.08356578837179,4.0399998089143505,0.0
1.4329205707546688,3.2133192587629207,0.0
1.184883346703099,3.3099935682009365,0.0
3.354188019568931,5.520449370238548,0.0
2.5628010143387403,4.727068913293631,0.0
3.088672055271213,4.366503638489789,0.0
4.240209314829455,4.795838129165701,0.0
2.3451626976308986,3.656043502959145,0.0
2.7834543852957063,5.153571577815653,0.0
2.6679216179815493,4.723928001486638,0.0
2.2325461898995798,3.622050470423626,0.0
1.8294814871595093,3.566145710396521,0.0
2.923987243587005,5.781647873148328,0.0
4.695768370327709,7.0408079485317385,0.0
3.4890013051808326,3.739233084606635,0.0
1.4646568304573777,2.403107161529244,0.0
2.55992553446833,3.475736687651211,0.0
4.141348009796163,5.311092521819496,0.0
3.5796204505091236,6.043455677177343,0.0
2.3426601843202155,3.9310717568798506,0.0
3.298575414888492,6.00432055235481,0.0
2.517495612291171,2.894356001769127,0.0
3.3471403850300967,5.7258425992538875,0.0
1.8632219348702732,4.638900905750859,0.0
3.2387021007497134,5.420184374716369,0.0
2.796580286371026,5.436482719389682,0.0
4.765364716751655,6.395413754900632,0.0
2.181808243783079,4.403898691562271,0.0
3.472459815023024,5.607079615867087,0.0
2.7148522638075026,2.730166839724855,0.0
3.6161249695527857,5.440907850716182,0.0
4.059603919947594,5.849247981325807,0.0
1.9712218197278302,4.207447581434531,0.0
1.876841895726807,3.2657100588485712,0.0
3.5849935206358277,3.9549870357715635,0.0
2.0480353699045257,4.082146013134386,0.0
4.172337133213846,4.890042554205834,0.0
2.6541351812461853,4.142721181937367,0.0
3.753914968131617,5.127504317176067,0.0
3.7715379069679833,5.977253703234722,0.0
2.41654818943988,5.381636630656872,0.0
4.250417153102958,5.981030180514398,0.0
3.3642427682533174,4.43174851506089,0.0
1.5139794539725293,3.2186620442926595,0.0
3.6158299512387515,5.257554572759682,0.0
2.9994922172352765,4.37502789415537,0.0
2.9892003658510804,3.802445728846159,0.0
2.541857872444226,4.530623613916946,0.0
2.533204440223338,4.122010676471578,0.0
3.1024630673259717,4.012341332297567,0.0
3.6508364482846662,4.3051497682908,0.0
1.3113944334943632,2.1983909609049834,0.0
3.2866453843967016,5.216080658987749,0.0
2.693388355335643,3.507243778572437,0.0
1.9701270963330457,3.788620340209133,0.0
3.6640659928310892,4.965165447405611,0.0
3.0119582960093294,4.603838121192807,0.0
2.5851877903440195,3.8438761370365104,0.0
1.5078078550491476,3.5866625420917098,0.0
2.594415581847229,4.545193443714756,0.0
3.1304556450147265,4.721459993861429,0.0
5.059571576486466,6.158698346379965,0.0
2.6393771163015667,4.708016442363928,0.0
2.2967222961435576,4.241966254916258,0.0
3.98086886969415,5.984536868372423,0.0
3.8086424984947125,4.044125799915755,0.0
2.7142237370913644,5.481584549256948,0.0
3.3858491970778872,6.057249317767274,0.0
3.312769181856218,3.5662767608352643,0.0
1.5878169055275988,4.528299432083582,0.0
3.8649951071532054,6.050177838888496,0.0
2.504756965527762,2.642466936353942,0.0
3.5884628051415257,4.933771517703656,0.0
3.3386448042719112,4.983306660333408,0.0
2.8992008148098614,4.807385495945068,0.0
3.102044348748425,4.468129356169458,0.0
3.1496738410215066,3.6862856198683125,0.0
1.631440397468502,2.8701867707875746,0.0
4.788568456394572,5.160522514487272,0.0
3.659041117547738,4.4715352458174085,0.0
2.6070082837052926,4.278586227603038,0.0
2.2454660685559196,5.317811530539007,0.0
1.8228780841306165,4.073827299148247,0.0
1.6196759560061813,3.3074586022406276,0.0
3.159448132622517,3.788459287154036,0.0
1.7559064822323376,3.8811705349019006,0.0
3.400136719476209,4.5494772554261385,0.0
4.016536887574656,4.170313041692439,0.0
1.7613157285897922,3.1227950794017456,0.0
2.50247362854674,4.529275311423033,0.0
1.6736560411853385,3.2192374588804413,0.0
2.868576065058808,4.098990665516811,0.0
3.899585000984769,4.879297108337741,0.0
4.258901553446748,5.653742428602012,0.0
2.29601304064556,5.394550260804203,0.0
1.715922538259159,4.510101863487203,0.0
2.7663763105460246,4.7364570658410905,0.0
2.507873915689165,4.385322103593561,0.0
3.9029417580830637,5.610658345174866,0.0
3.2957826971170134,4.0485225269202,0.0
3.4772395940553844,4.822690885929598,0.0
3.798293080306072,4.671244000494305,0.0
2.737440957119237,5.074878346258014,0.0
3.8761820653356853,5.552325167520762,0.0
4.116169908203845,3.751011095257292,0.0
2.9521948356868215,5.556862517044694,0.0
1.5335963046316015,2.6428120817477767,0.0
3.894207413718454,5.843733742094783,0.0
3.5906929866353163,4.404155307443137,0.0
2.2834919938845353,4.253376413787877,0.0
4.443327047615411,5.890385514428874,0.0
3.516590690470043,4.233829397170713,0.0
1.5116297855232272,3.339220385128885,0.0
2.0733463892206574,3.598094673202918,0.0
2.61753179061712,3.0526730293414754,0.0
3.568689064850996,4.438280290019313,0.0
3.637326267000054,5.529274867435127,0.0
3.2234466592863966,3.349873398801752,0.0
3.5460718373300852,4.527791328117446,0.0
3.3555823377566787,4.6810409003907925,0.0
1.4947940055251632,3.7708173609902094,0.0
3.509246690469552,3.3519910331855822,0.0
2.4719084011138652,3.711042847295955,0.0
1.5328033487333066,4.0723078227342,0.0
1.804162798371332,3.3229825012434753,0.0
3.1955299600677294,5.119240192340323,0.0
4.911853131519665,4.757175919521099,0.0
1.9549349703095673,3.987478082289683,0.0
3.028351988266965,4.919315564300437,0.0
2.3883576103157975,4.140332062862069,0.0
2.4480827190157037,4.422631780699283,0.0
4.010477484530458,4.777983355571449,0.0
2.6447162187703346,3.9482229490525667,0.0
4.56954790937378,5.331805794578447,0.0
4.4028600477679865,4.831347716235597,0.0
3.5279010953348884,4.820039314973078,0.0
3.0039919253297604,5.030671300806386,0.0
3.7879584134376927,4.931621021233755,0.0
3.7306194822807854,5.877116225697458,0.0
2.2165857734257455,4.2070823440190175,0.0
2.680077796164083,4.22135690779091,0.0
0.8896118911856421,3.886600113978089,0.0
3.9056688650021463,4.6924609358985885,0.0
2.1261168758521682,4.0713347069505925,0.0
3.8368305847623114,4.900940336717039,0.0
2.627589800182253,5.159694123471287,0.0
1.1926171078490604,3.1893985136748824,0.0
3.236603182281339,4.877059560482482,0.0
3.449918641990056,4.72078138212873,0.0
2.548718371674746,3.9152033484906785,0.0
2.9010626110612967,4.000540427560303,0.0
2.6095113955602605,4.863556565707093,0.0
3.096293196524732,4.304398816141791,0.0
3.313574385200831,5.495335817198619,0.0
3.39462316646903,5.679717677357533,0.0
4.606146638384959,5.482353906583073,0.0
3.906081387641952,5.095770522817868,0.0
3.455578680879007,5.265531381050336,0.0
3.4421186490969675,5.276012504005872,0.0
3.2705838401601963,4.784783756557936,0.0
1.8711108310617641,5.46089077257073,0.0
2.4392265719117963,4.979073849359132,0.0
4.735772471821114,6.199055239682645,0.0
3.1779886744293315,4.136683123505871,0.0
3.3685237516903324,4.857036291842047,0.0
3.411956902616371,5.213701672331011,0.0
2.8778825121084095,3.914558861560912,0.0
4.181037601405907,4.738484740995444,0.0
2.972076781345624,4.497735014149689,0.0
1.9882076666112845,3.491350587949034,0.0
1.3931800228506335,4.276864176922302,0.0
1.239655276044736,3.5484339153921556,0.0
3.6136652678523875,4.6104241223815725,0.0
2.365942056490077,5.146765400805159,0.0
2.432162135028448,4.2889669534589965,0.0
3.343959310653086,5.417390415025645,0.0
2.8386801398892247,3.0598573984183455,0.0
5.26354722953488,5.757651906437219,0.0
2.4922116942300607,3.7635943532787217,0.0
1.8403886885027934,2.959819370719262,0.0
3.310919663834394,4.264657392609194,0.0
2.777449202482336,4.931813712199545,0.0
1.3392730707351301,2.9473563696096727,0.0
3.177667987190741,4.914660204362442,0.0
0.9822359049996834,3.193419426443377,0.0
2.806333099272177,4.3799490837724555,0.0
4.485635785049527,6.045833764219424,0.0
2.272781195620783,3.675287151944874,0.0
4.602195956212119,5.525929505532319,0.0
2.4914309241811896,3.9007933021151615,0.0
3.3791837734364982,5.108788356523845,0.0
5.18724830681234,5.443221742539018,0.0
2.422504567829528,3.272318578723784,0.0
2.086797828849619,4.836294126353638,0.0
2.061223282409683,4.0629759713841676,0.0
4.0634771031788075,4.547733443184035,0.0
1.0530417703919586,1.4120297003813125,0.0
3.1718861270745897,4.1050590162703555,0.0
1.5548475004290983,2.4440720841280807,0.0
2.7715400873070895,5.331646707802145,0.0
2.7732505480994813,4.400924955431137,0.0
2.483230783562813,4.21035720560293,0.0
4.860663208859526,5.297386703608797,0.0
4.715123966498281,6.358080158189264,0.0
3.129808048055694,4.820113999782152,0.0
4.117914630238989,4.9970469990363915,0.0
3.056326250736901,3.3257194527756173,0.0
3.293994147198674,4.187793085693647,0.0
4.44892700838661,5.3452076794013745,0.0
2.7986855053348663,3.841301651012105,0.0
3.6574286666080758,4.547999528384352,0.0
3.453718636685635,4.898482021299865,0.0
3.4768468166154864,5.484452209648519,0.0
3.902126273999012,4.341811952906728,0.0
4.4314562886163955,6.737941757264713,0.0
2.635090875446224,3.132389180358067,0.0
3.420815895857031,5.295664568242653,0.0
1.6228210631998445,4.0619978919835935,0.0
3.7594240942941664,5.7436881984784165,0.0
3.1977018396920203,4.6160763427782046,0.0
4.896096570672496,5.788604637982916,0.0
3.119378390110648,3.3488309117145993,0.0
5.041523434916814,6.450407381674632,0.0
2.745596109600311,3.9658512544767714,0.0
2.6072602448792788,4.173018097551507,0.0
4.145530181605208,5.595198166960474,0.0
3.914484907860074,6.934828176523016,0.0
1.0226552881826663,3.4158741088052516,0.0
3.615990298103799,5.080528488923315,0.0
2.9833729982587527,4.2210370863271836,0.0
3.0248428875496645,4.529187523132276,0.0
2.2012429142647774,3.871850824315515,0.0
2.55892454543003,4.130952459347395,0.0
4.573200365563578,6.38796387653572,0.0
2.9110766331775464,3.172462027490766,0.0
3.0707796924400004,5.134211125684529,0.0
3.663398149263559,4.465108996629631,0.0
3.6692092860503966,4.95926895177807,0.0
3.6141672425477798,4.971756059906241,0.0
0.8988574407894534,4.794640859325811,0.0
1.3018632014218654,3.711913848649341,0.0
1.915644358159212,3.8867285738555832,0.0
3.440967693164101,4.664866183011632,0.0
3.898589245922496,4.8678994094283805,0.0
4.380281147459449,4.931684723197184,0.0
3.6345102297595906,4.394082408434366,0.0
3.013311200138578,3.7687433888713584,0.0
3.675728529578322,5.3874050905585325,0.0
3.3955023904506154,5.518669174629514,0.0
2.5382537717565765,4.243410816619718,0.0
2.9173974359671675,4.082134440354144,0.0
2.626511754920978,3.742372774074253,0.0
4.023433042881672,5.135626447610778,0.0
3.1896367691538767,3.875431862083564,0.0
2.7604753110411724,4.092920623658141,0.0
3.5233691029775023,3.952786453191023,0.0
4.797485681855814,5.205244494904727,0.0
2.834103524484368,3.5200363732874393,0.0
2.568270832641486,4.139669844889728,0.0
3.883086768828613,4.992857251132884,0.0
1.3901850752165565,3.1761031923659386,0.0
2.1836046870077768,3.414033550039425,0.0
4.283738567259129,5.778324901229969,0.0
1.3871763410455997,5.273276003765755,0.0
3.783402279241705,5.112773145534456,0.0
1.9393042768653488,3.619160111866016,0.0
2.701608542173055,4.086793964088312,0.0
1.8768466035470865,4.02571677819943,0.0
4.707402850141513,3.7573122974510023,1.0
2.9976285814101935,2.535087088305382,1.0
4.273032953064921,3.722350134544579,1.0
3.961693195996986,3.0204599501373224,1.0
5.504123767630253,5.54425811572956,1.0
3.21083378706653,2.6431596195117115,1.0
3.5698827321929754,2.9968337311423845,1.0
5.072350686091859,4.356115954989189,1.0
2.402639805445052,2.709828964130586,1.0
2.6983734778925212,1.4885437125378602,1.0
3.1795706199728073,4.267518476983852,1.0
4.107556847222832,3.4361144620420934,1.0
4.410625970119811,1.7633176117470233,1.0
4.05828740601156,3.726998053154277,1.0
4.632045522061273,4.034178435081846,1.0
3.811687331373309,2.5082991119089417,1.0
2.646559589749902,2.3837077674505425,1.0
3.88028943062268,4.458540799881008,1.0
4.094679373046034,2.6728725477680904,1.0
3.4709289835605714,3.4247387932780278,1.0
3.5525087725074753,3.6642826489935425,1.0
5.3386260723000865,4.767315852664244,1.0
3.9262136644488583,4.175528429491034,1.0
3.2422430269746636,3.55963425529487,1.0
5.1593886379699025,5.052318788514799,1.0
5.871641361529791,4.30863837665282,1.0
4.21627030776159,3.6238739077253728,1.0
3.584315965391025,3.7137579412724024,1.0
5.500881212455592,4.2220392445141295,1.0
5.149174051127944,4.146878636834662,1.0
3.262667651192196,2.7330712013689364,1.0
4.012507354502707,3.2365423912821716,1.0
3.6935951537330007,2.4569160799655907,1.0
3.1883269586639496,4.095079479393004,1.0
3.9476027709804224,3.5948581583059793,1.0
2.4410546282617145,2.835825603842459,1.0
3.500026819000816,3.4331215218891336,1.0
4.252497107793766,5.007274901401196,1.0
4.976333710047117,4.9183883675427795,1.0
2.616795238610985,2.480104710496212,1.0
5.683808135164748,4.967432413789963,1.0
2.898670080605698,2.7983722841142447,1.0
2.8783179410115967,1.7599636095093807,1.0
4.344521639264091,4.4431981110414505,1.0
3.2896099659816507,1.8423281871782944,1.0
3.347886606284037,2.220834329675438,1.0
4.271984008118916,3.346462897133665,1.0
3.275327955491729,3.200960030088069,1.0
4.85053817392661,4.171870058360155,1.0
5.115474628845899,3.9589979552812182,1.0
2.636508737661258,2.2544257216302093,1.0
3.4235305458404337,4.180354387301882,1.0
2.9707544378166215,3.241577134081245,1.0
3.518019831251351,2.7218195364492757,1.0
4.593649124246357,3.1755348458789574,1.0
6.459605309125136,5.764748133249007,1.0
4.60495591599404,3.7865844764140393,1.0
2.9471793768211754,3.796399322872056,1.0
3.211859449089682,2.905565316555892,1.0
2.7221667131879883,3.5912640328473966,1.0
3.9877087491504057,4.45338864978088,1.0
4.146469520338159,2.4201966065304767,1.0
2.808929496162584,2.8190521008266005,1.0
3.444500429131816,2.8294611946620583,1.0
3.381530567138357,3.351711820211833,1.0
4.953869450287945,4.0060672493179315,1.0
4.869850363122695,3.333856262032827,1.0
3.4412874967101015,4.457622905956527,1.0
3.41093718681124,3.245102199544176,1.0
6.396087236963917,4.918112812785747,1.0
5.7264441468880705,5.26107166664138,1.0
2.325671383796508,1.2812771953955773,1.0
3.911482943257874,3.216327169843362,1.0
3.255164311037845,3.3622720625896205,1.0
4.54267022562848,3.28828646740275,1.0
3.3674116654101343,2.7377231983603183,1.0
4.338461781837034,3.06580512569584,1.0
4.9582978951707455,3.989241177306062,1.0
4.127117067118475,4.336151633921146,1.0
3.8418317293592956,2.8439038830468046,1.0
3.295304016747475,2.863769206985921,1.0
3.4172385063355533,2.8376107289085017,1.0
3.2588769217791076,4.1842679942893,1.0
3.9933260310869625,2.690005010637436,1.0
4.192444101353306,5.418194548262482,1.0
4.923260065066851,5.269562097784744,1.0
2.5339473043238225,2.892616185124126,1.0
3.1941800781272356,2.853702761128459,1.0
3.5338414033184358,2.5593522629803527,1.0
2.142799686979339,2.8780550719928897,1.0
3.334055432026771,2.5000497850535632,1.0
4.864412500247029,4.056170651734234,1.0
1.514855514406252,2.011619689747288,1.0
4.070056311520933,3.928142184894686,1.0
5.471111711291364,4.6649413338168575,1.0
2.189788773317056,1.7494378393545715,1.0
3.4340171564044013,3.5953081880496436,1.0
3.499274538758085,3.2596519848017995,1.0
4.7975715677445,4.1666852066993805,1.0
4.755051852682037,4.317326696614628,1.0
4.864120343233955,4.759522705305767,1.0
4.416962712969669,4.020652792477884,1.0
4.826796933453387,3.148651630406982,1.0
3.425845157354193,3.7147198031092095,1.0
3.9992986125801893,3.253666942924363,1.0
3.0865169096547715,1.857619031807395,1.0
3.7695422108473853,3.5678745305121247,1.0
5.303542327109702,3.6939658444581367,1.0
3.87417239922762,3.0753838326406755,1.0
4.294607919729422,5.539034968758331,1.0
4.373090368083918,3.5028476783358937,1.0
2.8472285151662957,2.6615977781370965,1.0
4.338122858220691,4.213396510297814,1.0
2.2257341693068007,2.6386915392925925,1.0
2.840874049442472,2.3206371933631695,1.0
2.8440077044424354,2.464365107837974,1.0
4.395781635775633,3.616665552432351,1.0
4.424828425893228,4.447695348942744,1.0
3.275111292185542,1.9688505219512524,1.0
2.623945957562328,2.1051789521977535,1.0
2.42912188370906,1.987530308163577,1.0
3.5146563462172002,3.019080013607756,1.0
3.0547552831794462,1.106112809062397,1.0
2.9646172753360407,2.5946780998547228,1.0
3.9769087645329715,2.929293986289965,1.0
4.539251287337031,4.370441229650461,1.0
2.2035206269037877,2.9390783003220085,1.0
3.7372878927985913,4.433990029594441,1.0
2.365072838239292,2.7698841225859727,1.0
5.6950323235365445,4.5317635047016935,1.0
4.799568494042156,4.340866417204656,1.0
3.5338672508853346,2.860729412836286,1.0
1.8386448544521379,2.891770346295542,1.0
3.5682579608970215,3.1819843353066615,1.0
2.9171046432578143,1.6055512944863213,1.0
5.1331476371307865,3.7121357610313805,1.0
3.399203282934198,3.812958133310083,1.0
2.1034995951184303,1.700811347714179,1.0
4.118026806526762,3.4506755805295115,1.0
3.2166151299365193,2.4650681452047234,1.0
6.042969288454565,4.954259342116175,1.0
3.7442317424064027,4.177571829640633,1.0
3.6810576397715637,3.6999029854278196,1.0
1.7527605015932082,2.1508756811068683,1.0
3.4509677332066664,2.204081802309217,1.0
3.6219894686312344,2.634309364023441,1.0
4.076542282336279,3.873512261656401,1.0
5.116445466700599,3.3872208776843182,1.0
3.352675018432255,2.3977364094271296,1.0
5.0910358302813705,3.5753754291429845,1.0
4.710017160342409,2.9265725104093163,1.0
5.4455996375812425,4.69833060990421,1.0
4.036859595217404,2.2037670710399917,1.0
4.421551910435227,3.0349879828168653,1.0
3.4879360684311136,2.1431996909463154,1.0
3.772419148121529,2.780409795431694,1.0
4.314219348393545,3.12236134634037,1.0
4.285486447088097,3.3095288832975425,1.0
3.5730743681944466,2.9733371939065374,1.0
5.645275232920184,4.783318271479699,1.0
3.2881925784947006,3.073196148106965,1.0
3.1007573442851255,3.9629401167692486,1.0
4.7932118077661094,4.608394808882491,1.0
3.555602725868092,3.5842457219799613,1.0
3.3390709145274213,2.5157071285415213,1.0
2.622994926597932,3.3478823924375236,1.0
4.356082274392071,5.00894658742262,1.0
3.8653518983944606,4.565115359767951,1.0
2.93647742312087,2.9762397768154267,1.0
4.318805145686011,2.1166200893499463,1.0
2.741199875461701,3.2357990384318454,1.0
3.0004148369662755,2.5799488496239626,1.0
4.821349656984692,3.3972010797207557,1.0
5.48252225350885,4.631634515096768,1.0
4.768294003002616,4.192947629527909,1.0
4.375771804714669,3.6212622862108184,1.0
4.1877555778044675,3.6773064704155374,1.0
3.917999949691466,3.615492041062898,1.0
3.9564922162626908,2.374825928131683,1.0
3.6598967478936637,2.130371792758837,1.0
5.279247849641649,4.7779706230106065,1.0
4.630887270585219,2.8089482159910926,1.0
4.499169871439856,3.206363389110966,1.0
3.976409570401077,3.0109486318396144,1.0
4.004407614236903,3.386056338025693,1.0
3.4736588809296656,3.567847828927871,1.0
1.6828958996054952,0.8744329496307905,1.0
4.38780188272486,4.32588040360504,1.0
4.369798060284044,2.9163038562938874,1.0
4.735168861933898,4.208801157583924,1.0
3.8307030127773096,2.4543152353488535,1.0
4.532389770706318,4.318388296025059,1.0
3.499806118540558,3.172916917413809,1.0
3.446286490519353,2.965164428191043,1.0
5.2723476402548,4.173686879075486,1.0
3.5840801202553605,2.3302926676232922,1.0
3.5529984842452285,2.9111117562155666,1.0
4.183956399040704,3.8396915730375327,1.0
2.8961446658410144,2.5535171957936287,1.0
5.011596020418345,4.018693431838365,1.0
5.2212393988476755,4.706041526907471,1.0
5.05950967261563,4.368064367548737,1.0
3.9848615044959965,3.778140328630286,1.0
3.2206614378021463,1.9774358895750783,1.0
3.6232418980052175,3.1330777438568935,1.0
4.848558686629084,4.124109720698733,1.0
4.396000764188875,3.531034858984405,1.0
3.347291925298205,1.8000877942046891,1.0
4.472560326153119,4.494360765597989,1.0
4.6748132760990035,3.6071306662649336,1.0
3.9728914050106465,3.778919795872067,1.0
3.7971762833528144,2.523459579209845,1.0
4.616762437612824,3.325168877993413,1.0
4.107724608760868,3.014411733140033,1.0
2.787818774550492,3.7196691211140878,1.0
3.9510275218929687,2.392874716120233,1.0
4.1756092768651625,3.4469718169148558,1.0
3.8264153486947055,3.701745055005251,1.0
3.78138792335166,2.7065892007351477,1.0
4.494696395268014,3.8464147200066607,1.0
6.480765929794744,4.441465377191365,1.0
5.284455096723324,5.677249253180398,1.0
4.755393039069855,3.4482879872395156,1.0
3.887033095635409,1.6904948500515684,1.0
4.457955063291508,3.7203054189658853,1.0
4.500072886027361,4.2919086046797155,1.0
5.374902108265253,4.22666772063299,1.0
2.9929652996134513,3.1576731206095556,1.0
2.7209600134266756,2.3093893431834265,1.0
3.759483068525074,3.5396422981549516,1.0
4.499520648586289,4.107620276462134,1.0
4.6024932855634795,3.896883638905625,1.0
3.7234854345631154,2.6796863820081747,1.0
3.5455967900275445,4.444361820985551,1.0
1.4266532428695564,1.11730354425417,1.0
3.6760316456793802,2.6348400480375584,1.0
4.851939113930506,4.904687791288252,1.0
2.5308474185622236,2.674073181717099,1.0
4.822315061177075,3.6701860638321557,1.0
4.372676694736795,3.296426962462489,1.0
3.872541387421578,3.712494491321551,1.0
2.488446532978847,1.3973216830387676,1.0
5.501549319493137,4.964192439990491,1.0
4.2637440067578645,2.8915225688312427,1.0
4.093038482230524,4.408953029060021,1.0
4.316206076700964,3.6554371001460257,1.0
3.8919826887286884,3.984174141966046,1.0
3.368452291259092,3.020034263630915,1.0
4.638304516231564,5.180043529753453,1.0
4.000524450900789,4.664160225365896,1.0
3.9325664669678164,2.915326179451951,1.0
4.430460134887756,3.8830506282680264,1.0
5.587892174838499,5.136684255962949,1.0
0.9033434760959178,-0.10946124234473009,1.0
4.530352613516933,3.882108913379414,1.0
5.502743065945147,4.728807211326664,1.0
4.737821783876106,4.334713802407579,1.0
4.769650880051817,4.897352409243617,1.0
4.559621018948359,4.379619480989149,1.0
4.351406642158317,3.4937096223154027,1.0
3.5298494389971955,3.7270906279982645,1.0
5.508756926349667,4.258279263140754,1.0
4.895227942079567,4.633086318074753,1.0
4.762071123178278,4.0536036637929564,1.0
3.728080391878178,3.232731255447822,1.0
2.5040092038488653,1.8864274128347855,1.0
2.8434886645893998,2.3820914421370194,1.0
4.607196996195691,3.853973743030066,1.0
4.292372849338321,4.3749061694505915,1.0
4.569971753556622,3.3417142106853595,1.0
2.344925870531207,2.3442567189763532,1.0
