t,x_1,x_2,y
0.0,-2.0538731526400693,-6.012654994671992,0
0.0,-3.731653022065756,-1.8158545662013812,0
0.0,-1.3359882773130896,0.17718554143715437,0
0.0,0.8543822039672806,-3.717055349847442,0
0.0,-2.858136460894208,-0.05732346268582411,0
0.0,-2.890680931492623,-4.654282616673059,0
0.0,-1.888163230098108,-0.760611923194195,0
0.0,-1.6626912099192994,-3.813643571136958,0
0.0,-2.9488053769116362,-1.5991687570742763,0
0.0,-1.6069856856173192,-4.409159177678344,0
0.0,-2.4760366995137835,-1.8120622061793754,0
0.0,-1.3082100287832006,-0.21640439133759104,0
0.0,-1.1184447035490659,-0.11054838134973122,0
0.0,-1.072656680850638,-0.14059405933462066,0
0.0,-1.8232996281155622,-3.938657527044385,0
0.0,-2.4170698244634847,-0.3099234682188161,0
0.0,-0.10170786352224104,1.7167990831277677,0
0.0,-1.2415328746736287,-4.772808980976016,0
0.0,0.2349137469227376,-3.2769181372366614,0
0.0,0.8237582238756849,-1.277896030625144,0
0.0,-5.857289157731175,-1.7838341468930392,0
0.0,-0.30730447541769657,-3.2946725667092522,0
0.0,0.33625766819245095,-3.1992728479319723,0
0.0,-0.7583682511876102,-1.1271927407871503,0
0.0,-4.742305879756668,-2.2304684772646284,0
0.0,-1.0521989099223255,-5.1102637533167545,0
0.0,-1.6807742025178383,0.45804210852968685,0
0.0,-2.05777183596769,3.1704334236289595,0
0.0,0.5960177635128234,-3.4574691362295575,0
0.0,-1.1522426209212526,-1.876760031672762,0
0.0,-3.4532889840956162,-0.6357104365391371,0
0.0,-0.6556586109318712,-1.5714008492625835,0
0.0,0.5714300473783442,-1.170826440511354,0
0.0,-2.209604061154763,-1.2962875889491197,0
0.0,-0.6696926215825136,-0.47622778812955224,0
0.0,-1.2787999828339194,-2.144370210318106,0
0.0,-3.1731913713095286,-2.1753724389275546,0
0.0,-3.4130235301399576,-2.0534554862328998,0
0.0,-3.068635610896834,-1.3114310559903755,0
0.0,-1.0747022818323062,-4.08889189488449,0
0.0,-2.341680146405043,-3.705227273130772,0
0.0,-0.9799548791686656,-2.8460420751069666,0
0.0,-2.297996698271045,0.948803511153768,0
0.0,-2.69649630263358,-2.4054474686400424,0
0.0,-3.030612545918639,-6.640180882024569,0
0.0,-1.4399757165150797,-2.497600060834385,0
0.0,-4.617039423660254,-3.2940404761504753,0
0.0,-2.7889467541994204,-6.718635995388105,0
0.0,-3.2277856803271407,0.15873856732834035,0
0.0,-2.5274877560978974,-1.2967372593808872,0
0.0,-2.1533276783065833,-4.937726209124044,0
0.0,-2.7456029298361235,-1.7675638124244466,0
0.0,-1.5992495201880172,-1.1222828014156692,0
0.0,-5.925601916748444,-3.6107923787944243,0
0.0,-1.4797767703364806,1.4061501665491973,0
0.0,-0.7037366872642452,-0.3373145079788715,0
0.0,-2.1531795357172374,3.595218231993207,0
0.0,-2.81539432503976,-2.9878324670228507,0
0.0,-3.251255579481186,-3.469197364569096,0
0.0,-2.600482514630424,1.1312092632871678,0
0.0,-1.7110978487578457,-3.290558828106744,0
0.0,-0.17116010430379114,-0.1457671536455436,0
0.0,-0.5545048677598268,-4.338856382214114,0
0.0,-0.634502640602256,-1.6775155265844914,0
0.0,-1.817272675425755,-1.1284473114967444,0
0.0,-2.3631949693350127,-0.4717042616984619,0
0.0,-0.5886009830464562,-1.0486988225114446,0
0.0,-0.49939480211634524,-3.1333981990732918,0
0.0,-1.9107393026234671,-3.3738723423398795,0
0.0,-3.9087433064916297,-2.48694329073071,0
0.0,-0.05499072443331143,-3.800392565450567,0
0.0,-6.032374711238773,-1.3970515483130699,0
0.0,0.5970237109906358,-2.0960238641393656,0
0.0,-0.3425864408892061,-5.410739748686437,0
0.0,-1.349838595659842,0.17351830137271662,0
0.0,-1.1510759730793347,-4.67237607956273,0
0.0,-0.17530820381179457,-3.452928471734727,0
0.0,-2.8542176190118718,-3.3610910037650017,0
0.0,-3.167559646018153,-0.8616544812140836,0
0.0,0.2280393646178127,1.4813262296631748,0
0.0,-3.0227957461247437,-0.8690145040544455,0
0.0,-0.9623279994441283,1.4564575970934155,0
0.0,0.5501282848106728,-2.097963339534907,0
0.0,-3.1738041818365303,-3.486942123253848,0
0.0,-3.2697251405521506,-0.9659858083605837,0
0.0,-0.9314046148811217,1.2278773135053003,0
0.0,1.4798011849261838,-4.611230703020038,0
0.0,-2.2634040433372693,-0.6678268552412554,0
0.0,-3.9207429056931726,-3.5025264739013973,0
0.0,-3.778981696837981,-3.4246378842049943,0
0.0,-2.6495632028941847,-0.4427601173733611,0
0.0,-0.693798474475821,-2.2466449611778403,0
0.0,-0.7116762316738132,1.6703018969232821,0
0.0,0.1459042078936994,-4.327304770974767,0
0.0,0.3837759651716923,-4.659651304606591,0
0.0,-1.5909422621411877,-1.0536330813582728,0
0.0,-4.7728043843797625,-2.411643355225748,0
0.0,3.1631933457860963,1.5714579197757108,0
0.0,-0.32233384939032383,-5.808487079338601,0
0.0,0.7646267004310388,-0.3110227066557074,0
0.0,-2.8966429825448423,0.4842596514275961,0
0.0,-1.4257690786676571,-3.0586315565452846,0
0.0,-2.0862139846712258,-4.120139448649391,0
0.0,-2.7632462484113174,-2.1537922376176875,0
0.0,-1.3487478053083437,-5.210771505261893,0
0.0,-1.2415526455057835,0.22515805980269343,0
0.0,-1.904012881756232,-0.9056541013533497,0
0.0,-2.3507757876100284,0.9857646318177844,0
0.0,-2.128320922956419,-3.923170510700168,0
0.0,-4.110066274862004,-3.348761315369671,0
0.0,-1.3066567942850176,-2.1590340766477,0
0.0,-1.3958409708976798,-6.582910206012873,0
0.0,-4.332388103614904,-2.5309055361476958,0
0.0,-3.096367840096705,0.2914402579014208,0
0.0,-1.128070489015008,-3.4968480638056976,0
0.0,-1.0979137045405332,-3.1766007566795813,0
0.0,-2.014635726107913,-0.03923384973145816,0
0.0,-1.0041963064040256,-1.48612676683139,0
0.0,-3.26110521993927,0.4814992036911181,0
0.0,-3.2787695420567085,-2.982589326408169,0
0.0,-0.30371651451152015,-0.15939042481707855,0
0.0,-1.9630419813668858,-1.27070730562652,0
0.0,-1.7473387618048264,-1.2096163397183006,0
0.0,-1.5860766925645244,-2.4454604765457297,0
0.0,-2.366031190741244,-3.9226903999099747,0
0.0,-3.7112159948792334,-1.5502085585667094,0
0.0,-3.4333353644760014,-1.7348129652898328,0
0.0,-5.82807526643816,-2.2785962228668004,0
0.0,-2.922304923740329,-0.8398201983767986,0
0.0,1.6059709435032858,-0.7085375270525409,0
0.0,-2.179279010744304,-0.6135365387493514,0
0.0,-2.384980963885674,-0.8077829055422163,0
0.0,-3.1497330522085525,-1.0798427584713655,0
0.0,-2.457281335877888,-0.8966416407853084,0
0.0,-0.884860642829336,-3.15484738268184,0
0.0,-3.4010538633349228,0.947434605390709,0
0.0,-4.414608375171073,-2.1660027472430743,0
0.0,-0.24316760522762304,-2.2279400459957865,0
0.0,0.24545983488894585,-2.0352371828672298,0
0.0,-1.1811580426305575,0.11773684955174968,0
0.0,-3.4220659609556345,-1.750072404889022,0
0.0,-3.601018301492463,-4.614111475367992,0
0.0,1.2868168946232994,-1.0623444628058194,0
0.0,-1.3941209017681495,-3.03340423659757,0
0.0,-1.7400611002155395,-0.8097803060395694,0
0.0,-5.255248685537885,-5.887333787407896,0
0.0,-5.040181877078554,-6.161706253004678,0
0.0,1.3199761365439544,-2.0525182462561076,0
0.0,-2.806761321235692,-1.3192896772670037,0
0.0,1.1168674854907081,-0.5604499849787243,0
0.0,-1.2634131719207027,-5.152481461432363,0
0.0,-1.8467543299232367,-2.7426341955492113,0
0.0,-2.6566133045158153,-1.1882251769469672,0
0.0,1.4604000235380608,-3.384690080601422,0
0.0,-2.1329477455131904,-2.6497435324582606,0
0.0,-3.765800075221878,-3.4197271946402896,0
0.0,-4.060648716820016,-3.1662733787100317,0
0.0,-2.2200034861981566,-1.7322367287102902,0
0.0,-0.04657239995841134,1.5998107502455912,0
0.0,-2.02588863837474,-0.09323518449611523,0
0.0,-5.832481399562223,-4.113165948927235,0
0.0,-2.1504744164316945,-4.094667790775805,0
0.0,-5.104159865430611,-3.5925405481638375,0
0.0,-3.277985028381199,-1.8270746710805823,0
0.0,-4.36757703239665,1.6515991402732322,0
0.0,-3.099215195335164,-2.9389500736089804,0
0.0,-3.189590589356772,-3.760184805650673,0
0.0,-2.091787005324586,-1.3832871139728105,0
0.0,-2.0160196912722603,-3.201372611197654,0
0.0,-1.1254659715542321,-2.268102971421252,0
0.0,-3.7358775095007357,3.422951554416369,0
0.0,-2.8505926101211867,-4.2302422149921295,0
0.0,0.41193848715375303,-0.5495225310908454,0
0.0,-1.1684587446698342,-2.8015192654287273,0
0.0,-4.604554685234367,-2.6887716018082024,0
0.0,-4.217181913668459,-4.965427891690699,0
0.0,-1.22873304810364,1.2988230853952172,0
0.0,-0.46639397229281165,-0.4895980484273412,0
0.0,-3.451989874961566,-0.6897794936702881,0
0.0,-2.6121895543479683,-5.723904770049958,0
0.0,-2.5107881898733853,-1.2677355525062701,0
0.0,-0.9500617493720855,-1.0703152195196077,0
0.0,-3.6686662597068844,-3.0791735567110012,0
0.0,-2.2566014732516937,-1.3417341816624995,0
0.0,0.888854223767158,-1.3076937920939056,0
0.0,-2.5907290499269546,-0.38436553118062133,0
0.0,0.6742626885621181,-2.4909678357919316,0
0.0,-1.236235958558761,-1.9940369167099585,0
0.0,-2.1022558720560127,-1.986352310106296,0
0.0,-2.3330921969603042,-1.1187216990458035,0
0.0,-2.0447862265215475,-0.5705671199112214,0
0.0,1.1805967661301753,-0.30699332296704185,0
0.0,-0.07165260426911502,-1.801228027191398,0
0.0,-4.055740086175256,-0.3781182145847093,0
0.0,0.7027969386153625,-3.0061286659592987,0
0.0,-1.476901379931414,-2.521718258121011,0
0.0,-2.6360817040129194,-1.179544247606945,0
0.0,-0.8091252429609057,0.9040624401844801,0
0.0,-4.069132539992159,-1.2051278650957362,0
0.0,-1.6449120595791253,-4.635999314587776,0
0.0,-5.628192073139443,-0.4366137474520586,0
0.0,-4.149194461698055,-5.526280056130728,0
0.0,-0.5960490000002081,-1.46613353173599,0
0.0,0.22141285735531957,-3.344372342404296,0
0.0,-6.084452502764629,-5.217724158687824,0
0.0,-1.2538145971920507,0.6930445709322184,0
0.0,-4.204433917082695,-3.422510174705275,0
0.0,-1.0829734108992226,-1.5324212022613168,0
0.0,-0.9741564297889875,0.6265904748749827,0
0.0,-1.6648173715463048,-2.189014176146798,0
0.0,-1.1080194833584638,-2.516996072916107,0
0.0,-1.980907961789631,-1.5707792547513535,0
0.0,-1.7714523810296057,-4.809330367048451,0
0.0,-2.4526803986179164,-1.5891824707912596,0
0.0,-3.390403791737038,-1.8612112150858129,0
0.0,-2.1911097107486266,-2.9548034430050567,0
0.0,-0.9997335241216823,-2.93014497261659,0
0.0,-2.6676043543692507,-1.6466579189059045,0
0.0,-1.6460513568299733,-2.193997223906641,0
0.0,-0.31897319286718084,-3.10513256293583,0
0.0,-2.2329197673663828,-2.2247166264757334,0
0.0,0.15138797754740407,-4.187088719156167,0
0.0,-0.9798901148487074,-4.025453865934293,0
0.0,-0.16278902626024272,-1.8235170387016657,0
0.0,2.6677739380855128,-2.959477902537941,0
0.0,-3.7038220018762056,0.6959165841592716,0
0.0,-5.268711996046465,-2.462717571407056,0
0.0,-2.0436751076006128,-2.8483364073325834,0
0.0,0.5516023719508913,-5.065564587844534,0
0.0,-4.0248664649048855,-1.645317970585283,0
0.0,-2.887440848555965,-1.8032713355918708,0
0.0,-4.358778793495011,-2.035494137733508,0
0.0,0.21632936835524808,0.45502464322993896,0
0.0,-4.596708986592898,-1.8656418377170734,0
0.0,-2.3679128577895705,-1.0736225778886643,0
0.0,-4.72821075852816,-0.3154908024889098,0
0.0,-1.2858726689397972,-3.9453030329815024,0
0.0,-2.8980469814075405,-2.463783627482324,0
0.0,-1.2066183537927149,2.076979897319811,0
0.0,-3.5242735781975787,-2.6584752860069574,0
0.0,-5.785643963730873,-2.521734672274948,0
0.0,-2.3945802073805758,-4.835132020161312,0
0.0,-3.558172712166664,-0.8501967159215753,0
0.0,-2.729459273121755,-4.619245354144056,0
0.0,0.6364369436056476,-2.2086977916815327,0
0.0,0.3952628525284281,-1.8909723954067734,0
0.0,-3.6324834967695,-2.787947945088915,0
0.0,-1.1567128525833053,-4.445883768081451,0
0.0,-1.7223630267706924,-1.7304514938954605,0
0.0,-3.4309022322047724,-1.4996009062921676,0
0.0,-2.5071975446371186,-1.639916013871159,0
0.0,-2.4103822479060297,0.28143086622343505,0
0.0,-1.8228769017773372,-2.973020506644565,0
0.0,-2.6239790168803014,-0.765254253134765,0
0.0,-3.5201641182753427,-2.4577706397683787,0
0.0,-3.871375884376694,-0.5134994763872158,0
0.0,-2.49213644634693,-3.051485306583515,0
0.0,-2.077995454820538,-2.102954016434117,0
0.0,0.05160428088764801,-2.6713338884972826,0
0.0,0.02407677263956476,-2.5259443674151187,0
0.0,-2.996921908501669,-3.6694468862744136,0
0.0,-0.3271925691466333,-0.9085584578086265,0
0.0,-1.6069727450547668,-4.669841080617709,0
0.0,-1.43054948057131,0.635850751043618,0
0.0,-2.321274856994415,-0.8965588562473228,0
0.0,-1.1089707176011423,-3.436647748223727,0
0.0,0.005504106119090135,-2.6074589397957393,0
0.0,-2.1318392795191103,-3.3091683380324217,0
0.0,-1.741291452254789,-1.8560642213827128,0
0.0,-3.1067719096897584,-3.018033072594431,0
0.0,-1.5382713532543049,-3.461666169409464,0
0.0,-2.73663726128977,-2.3732328743698226,0
0.0,-1.6298941277843455,-6.064764300685619,0
0.0,2.184638582830847,-1.9901363506108565,0
0.0,-0.527670805170039,-4.079649897651166,0
0.0,-2.501031627026723,-1.8796056397479888,0
0.0,-3.1050289608910506,0.195576388934406,0
0.0,-3.254505844744906,-6.405618201846973,0
0.0,0.5334815505198693,-2.9654762671391555,0
0.0,-2.490836071111956,-1.5098429094437806,0
0.0,-2.6820618616354213,-0.36221479257330946,0
0.0,-1.9817223041412289,-4.328111065827962,0
0.0,-2.0598983163984057,-1.230593402281746,0
0.0,-2.6726252793479377,-2.500345672869342,0
0.0,-4.163208428283285,-3.758454713733771,0
0.0,-2.104762267609127,-0.24450413699888363,0
0.0,-4.202511443385212,-4.235507390796139,0
0.0,-3.986642050427979,-6.280112235808533,0
0.0,-1.6913471635946937,-0.2450214585153574,0
0.0,-4.831752519318184,-4.7254589442741155,0
0.0,-0.26502955414201557,-2.1838408919589383,0
0.0,-3.9625301513569653,-3.2024974645833657,0
0.0,-2.040986219413167,-3.2896641724327402,0
0.0,-2.5374265409754697,-2.441513388941204,0
0.0,-1.481658912114083,-4.082118898044765,0
0.0,-3.631308363924486,1.9402661312642464,0
0.0,-3.1900028130900244,0.6017554496630306,0
0.0,-1.4641703983863898,-3.9650020675063065,0
0.0,-0.9198997984544783,-2.3652514053248868,0
0.0,-3.911736880773938,-5.6581943797698635,0
0.0,-0.9379581038309508,-2.1571422392467214,0
0.0,-1.3389051135077912,-0.8520365896190758,0
0.0,-2.196655334704472,0.33863750136279513,0
0.0,-3.5385314075610466,-2.12434156045429,0
0.0,-2.8374262757053517,-1.157113061652027,0
0.0,-1.918004431089746,-0.3941502933730181,0
0.0,-1.3759897269963215,-0.677997078302214,0
0.0,-4.421187450260419,-2.8686618892573206,0
0.0,-0.7132741189145064,-1.990980518067364,0
0.0,-2.030402481119347,-1.0672490940237005,0
0.0,-0.9134815497675899,-1.5182625439648472,0
0.0,-3.120671564472773,-3.6286204779504203,0
0.0,-3.0182243922213945,-3.934754215767064,0
0.0,-3.881806718322902,-3.4342579486311413,0
0.0,-0.6883148762844573,-4.115939690454096,0
0.0,1.07560807428468,-1.3444301145997175,0
0.0,-2.230916085462463,-2.5874073184644866,0
0.0,-4.15098806968083,-3.14498019519996,0
0.0,-3.0264403060327796,-4.341991070833446,0
0.0,-1.598352148363542,-0.8877656908001412,0
0.0,-2.778152919955434,-1.0992745687747847,0
0.0,0.30675879927184946,-0.3340977055873282,0
0.0,-2.78165348263531,-2.3102094593873375,0
0.0,-1.2371415390702185,0.003432962017203778,0
0.0,-3.5977276579972983,-6.388270229303133,0
0.0,-1.0504920124653858,-2.06187244390536,0
0.0,0.07907489204798956,-2.4813136040274064,0
0.0,-1.0240457294662788,1.2414945460153994,0
0.0,-2.837128845447772,0.4270110266721847,0
0.0,-3.05649543973763,-6.345481070399925,0
0.0,-0.5791250022042396,-1.232000635262724,0
0.0,-0.03048584718509839,-3.8074961451277582,0
0.0,-3.296440291463688,-2.60502899912403,0
0.0,-3.5243766583157417,-2.135565130175714,0
0.0,-1.1864721727855259,-1.8008132512499913,0
0.0,-2.2578137702054955,-1.9013283487972823,0
0.0,-0.2756835419710142,-2.6020745420687708,0
0.0,-3.004757486213313,-1.1821159288869685,0
0.0,-2.810448811179012,-1.5786064950047438,0
0.0,-1.7252274398828025,-3.133768572453217,0
0.0,-1.3165840828152013,-3.6631084116295347,0
0.0,-2.765147973947191,-1.3571887659020987,0
0.0,-3.194170567169472,-2.764225953692963,0
0.0,0.25817255728148814,0.16300918476671544,0
0.0,-4.124038367941148,-2.2129720326714737,0
0.0,-2.7804311917731788,-1.5138933675627186,0
0.0,-1.1735332891827506,-1.6675634828721226,0
0.0,-2.3548345367438146,-2.95315680819549,0
0.0,-0.5840390286695345,-3.936128273872365,0
0.0,-2.8457478832927556,-1.4474792687576081,0
0.0,0.6528697713020652,-4.241515240882787,0
0.0,-5.373939021167904,-3.282883451588437,0
0.0,-2.3840885042039437,-3.2217468342149997,0
0.0,-2.5367083462391897,1.2727298888958356,0
0.0,-3.3127144180010295,-2.3598156537016406,0
0.0,-1.5496507618360462,-2.0549872185468976,0
0.0,-0.7931299078322114,-3.358473693536699,0
0.0,-3.5577958162264736,-3.143711615934644,0
0.0,0.2183658733942173,-2.6782873133220853,0
0.0,-4.7299944673287255,-1.2260405615775412,0
0.0,-4.019905946354358,-2.1419193147050524,0
0.0,-3.5836246352359473,-1.6478246055244428,0
0.0,-0.505817725928174,0.21386737847120685,0
0.0,0.9031940273755503,-3.0616913653753928,0
0.0,0.5488642986140206,-2.330075052092591,0
0.0,-2.883921884707257,-0.7560488419115416,0
0.0,-3.6374276466615014,-3.861068075471178,0
0.0,-3.4536508496623823,-2.660416633663611,0
0.0,-2.308392738445479,-1.8064173965085795,0
0.0,-3.2078053774547497,-0.09811903782215481,0
0.0,-1.0088888978721278,1.5399732341101031,0
0.0,-2.7025335223985745,0.9642643424093169,0
0.0,0.6150939281476955,-2.309486834706754,0
0.0,-3.7029411405081163,-2.441026791276213,0
0.0,-1.3613901780751023,-1.8293962235229702,0
0.0,-1.951377193635514,-3.3080466712966867,0
0.0,-1.9790124732371057,-0.12867728664255562,0
0.0,-1.5102929254057635,-2.49727625414262,0
0.0,-1.7593673188983052,-1.3598560948593916,0
0.0,-1.7330587434849052,-1.2579800576831004,0
0.0,-2.7021368792774068,-1.0295197774304004,0
0.0,-0.7254836736001755,-1.4251581253201762,0
0.0,-5.209681686210375,-3.26261817411831,0
0.0,-1.430192015207194,-1.2989482667694947,0
0.0,-2.3929521898268944,0.2417127824408669,0
0.0,-1.2519090259467018,-2.0550538832472034,0
0.0,-1.808193301630938,-5.581027249031388,0
0.0,-1.6466531036973628,-1.765318920072739,0
0.0,-0.4356391442673435,-0.709709763466855,0
0.0,-2.1146885582999415,-2.0294321306759184,0
0.0,-1.875843352075187,-3.5823780685957956,0
0.0,-4.916770345990092,-2.4797263340551154,0
0.0,-3.033958067068335,0.4255430515874221,0
0.0,-1.2118576271274424,-2.2821008797759332,0
0.0,-0.03567658516241545,-6.2910747332404044,0
0.0,-4.956302569879817,0.17146431416699492,0
0.0,-1.4428165429779596,-3.1196515797446747,0
0.0,-0.9500056759366957,-0.8471710111345527,0
0.0,-1.5888223369153733,-3.0923915815679868,0
0.0,-2.3155828156892753,-3.3071990787214305,0
0.0,-1.7596823457104689,-2.671877055026485,0
0.0,-0.30252297925183735,-3.271105278522084,0
0.0,-2.011123496367924,-1.7962698862645883,0
0.0,0.835417195816444,0.9925356243708388,0
0.0,-0.18322987103555466,-2.5747171150170765,0
0.0,-0.07874604778619876,-3.3448019269216136,0
0.0,-3.124087239395681,-3.7037753858311238,0
0.0,-2.198168810795307,-0.05280375970177653,0
0.0,-2.6819764455678503,-4.115757597897037,0
0.0,-1.293518128068282,-1.864845576683578,0
0.0,-0.7046968170627912,-0.39941676159979567,0
0.0,-4.3361355950882885,1.4574012358716444,0
0.0,-4.420575199629532,-0.33258665121765874,0
0.0,-1.241104945919095,-0.8458020626229026,0
0.0,0.927032225276136,-4.118522062583327,0
0.0,0.4779805675686468,-5.11635003906013,0
0.0,-2.572618835024569,-2.2263192973832533,0
0.0,-2.7057673180454005,-1.4192878113208716,0
0.0,-0.04049285990486129,3.3426540692061195,0
0.0,0.47557115822046025,-1.5047918262045483,0
0.0,-1.3327464826631457,-4.938701615984309,0
0.0,-3.616067123833527,-2.2670602369065365,0
0.0,-2.1753275237332357,-1.6900044298661552,0
0.0,-3.449069844118493,-0.32708083976308333,0
0.0,-4.2497584474425825,0.6687273713836817,0
0.0,-2.498032186174957,-2.1249323227073127,0
0.0,-2.676367287467063,0.346487714498549,0
0.0,-3.5479755887578457,-3.9492614624284226,0
0.0,-3.6298260541855445,-0.40283836314132504,0
0.0,-2.3675006468300874,-2.917926218932733,0
0.0,-1.4358031988133197,-0.4349288188805991,0
0.0,0.4174557697425616,-1.0146151310983929,0
0.0,-3.966108842466757,-3.9398020721648637,0
0.0,0.18240255320962406,0.22237221791597594,0
0.0,-3.0655434153872108,-3.9908069324623483,0
0.0,-1.7335506659401552,-1.5738164829495382,0
0.0,-2.1725661564106455,0.03462665669047382,0
0.0,-0.7265497235777039,1.0751720822817883,0
0.0,-3.261054519392619,-1.8421449078428955,0
0.0,-4.886546313353302,-3.1224289167279053,0
0.0,-3.2033721627816787,-1.866923600861914,0
0.0,-2.872787282549198,-5.88719808254767,0
0.0,-5.776297955192844,-3.822555486471992,0
0.0,-1.4984908713859517,0.042331298609747936,0
0.0,-0.5413188547505432,-3.4249989739445406,0
0.0,-1.605508303014529,-2.419864450077563,0
0.0,-3.060318366207265,0.5517802091785571,0
0.0,-3.489238271035903,-0.8374427908739128,0
0.0,-1.6795004260230377,-5.843677174812935,0
0.0,-0.7372634139265699,-2.6941115081933553,0
0.0,-1.2126207886560882,-1.3290385347375224,0
0.0,-4.354316383803123,-4.008998459587035,0
0.0,-1.7263251147827223,0.7247710276420452,0
0.0,-4.339911443721552,-3.1262245368379915,0
0.0,-2.130355538700311,-3.164569692451871,0
0.0,-0.748550115909212,-0.9351652298023283,0
0.0,-0.01641465028091771,-0.44625988833720154,0
0.0,-4.313083600929991,-3.6709464680172585,0
0.0,-1.3758013273229959,-4.269065837489498,0
0.0,-0.8016382214784548,-1.3703569006573388,0
0.0,-0.6125716197038564,2.050549417238255,0
0.0,-0.15687303156895327,1.625817804145604,0
0.0,-4.695478072210113,-3.15269935626154,0
0.0,-3.8122536790716195,-1.2051349004671423,0
0.0,-0.2498257908086905,-3.1009936361496617,0
0.0,-1.8482866579999164,-1.8465137439806802,0
0.0,-1.433933355477309,-0.6312379774660348,0
0.0,-0.8949537454396348,-2.3759368612761826,0
0.0,-3.348509256271298,-3.172363880998753,0
0.0,-4.488360622966233,-3.5625149639156533,0
0.0,-4.212633193198224,-3.789939848553896,0
